99999	26	20	23	23	23	37	37	37	37	0	25	37	37	49	37	37	19	42	37	28	29	40	40	30	30	22	36	36	36	36	26	26	33	27	27	27	25	37	25	37	33	33	33	39	39	39	32	32	32	11	11	11	11	26	26	45	44	52	52	52	37	37	34	34	34	34	34	14	19	22	22	22	33	25	37	18	33	33	33	37	37	16	32	32
99999	32	16	31	31	31	56	56	56	56	25	0	20	20	26	56	56	18	24	56	11	25	23	23	15	15	41	14	14	14	14	26	26	9	3	3	3	38	56	11	56	16	16	16	22	22	22	32	32	32	16	16	16	16	22	22	58	20	29	29	29	56	56	27	27	27	23	23	11	18	30	30	30	16	1	56	16	47	47	47	56	56	17	8	8
99999	48	34	46	46	46	71	71	71	71	37	20	0	1	15	71	71	36	5	71	10	17	4	4	10	10	56	8	8	8	8	45	45	16	19	19	19	53	71	12	71	5	5	4	2	2	2	51	51	51	27	27	27	27	13	13	74	22	19	19	19	71	71	9	9	9	28	28	25	36	46	46	46	4	20	71	35	62	62	62	71	71	33	16	16
99999	48	34	46	46	46	71	71	71	71	37	20	1	0	15	71	71	36	5	71	10	17	4	4	10	10	56	8	8	8	8	45	45	16	19	19	19	53	71	12	71	5	5	4	2	2	2	51	51	51	27	27	27	27	13	13	74	22	19	19	19	71	71	9	9	9	28	28	25	36	46	46	46	4	20	71	35	62	62	62	71	71	33	16	16
99999	53	37	54	54	54	79	79	79	79	49	26	15	15	0	79	79	42	11	79	22	30	14	14	22	22	63	14	14	14	14	48	48	17	22	22	22	60	79	24	79	17	17	17	14	14	14	53	53	53	39	39	39	39	26	26	81	19	5	5	5	79	79	23	23	23	29	29	37	42	53	53	53	17	26	79	37	70	70	70	79	79	43	19	19
99999	30	46	26	26	26	1	1	1	1	37	56	71	71	79	0	1	39	76	1	62	62	74	74	66	66	20	69	69	69	69	38	38	62	59	59	59	18	1	61	1	67	67	67	74	74	74	41	41	41	47	47	47	47	63	63	15	72	82	82	82	1	1	71	71	71	61	61	51	39	26	26	26	67	56	1	41	9	9	9	1	1	41	61	61
99999	30	46	26	26	26	1	1	1	1	37	56	71	71	79	1	0	39	76	1	62	62	74	74	66	66	20	69	69	69	69	38	38	62	59	59	59	18	1	61	1	67	67	67	74	74	74	41	41	41	47	47	47	47	63	63	15	72	82	82	82	1	1	71	71	71	61	61	51	39	26	26	26	67	56	1	41	9	9	9	1	1	41	61	61
99999	14	9	14	14	14	39	39	39	39	19	18	36	36	42	39	39	0	41	39	26	40	39	39	31	31	24	31	31	31	31	10	10	25	21	21	21	21	39	26	39	31	31	32	38	38	38	16	16	16	25	25	25	25	38	38	42	35	45	45	45	39	39	43	43	43	24	24	19	1	14	14	14	32	18	39	5	30	30	30	39	39	6	24	24
99999	53	39	51	51	51	76	76	76	76	42	24	5	5	11	76	76	41	0	76	15	20	3	3	15	15	61	12	12	12	12	49	49	21	24	24	24	58	76	17	76	9	9	9	3	3	3	55	55	55	31	31	31	31	16	16	78	26	15	15	15	76	76	12	12	12	33	33	30	41	50	50	50	9	25	76	39	67	67	67	76	76	37	21	21
99999	30	46	26	26	26	1	1	1	1	37	56	71	71	79	1	1	39	76	0	62	62	74	74	66	66	20	69	69	69	69	38	38	62	59	59	59	18	1	61	1	67	67	67	74	74	74	41	41	41	47	47	47	47	63	63	15	72	82	82	82	1	1	71	71	71	61	61	51	39	26	26	26	67	56	1	41	9	9	9	1	1	41	61	61
99999	39	25	36	36	36	62	62	62	62	28	11	10	10	22	62	62	26	15	62	0	14	12	12	5	5	46	8	8	8	8	35	35	9	10	10	10	43	62	5	62	5	5	5	12	12	12	41	41	41	18	18	18	18	12	12	64	21	26	26	26	62	62	17	17	17	23	23	16	26	36	36	36	6	11	62	25	53	53	53	62	62	23	8	8
99999	52	40	49	49	49	62	62	62	62	29	25	17	17	30	62	62	41	20	62	15	0	17	17	10	10	51	17	17	17	17	50	50	21	24	24	24	54	62	16	62	13	13	13	17	17	17	56	56	56	19	19	19	19	4	4	71	30	34	34	34	62	62	11	11	11	33	33	24	41	48	48	48	14	25	62	40	61	61	61	62	62	38	21	21
99999	51	37	49	49	49	74	74	74	74	40	23	4	4	14	74	74	39	3	74	12	17	0	1	12	12	59	11	11	11	11	47	47	19	22	22	22	56	74	14	74	7	7	7	2	2	2	53	53	53	29	29	29	29	13	13	76	25	18	18	18	74	74	10	10	10	31	31	28	39	48	48	48	7	23	74	37	65	65	65	74	74	35	19	19
99999	51	37	49	49	49	74	74	74	74	40	23	4	4	14	74	74	39	3	74	12	17	1	0	12	12	59	11	11	11	11	47	47	19	22	22	22	56	74	14	74	7	7	7	2	2	2	53	53	53	29	29	29	29	13	13	76	25	18	18	18	74	74	10	10	10	31	31	28	39	48	48	48	7	23	74	37	65	65	65	74	74	35	19	19
99999	43	29	41	41	41	66	66	66	66	30	15	10	10	22	66	66	31	15	66	5	10	12	12	0	1	51	9	9	9	9	39	39	13	15	15	15	48	66	6	66	5	5	5	12	12	12	45	45	45	20	20	20	20	8	8	68	22	26	26	26	66	66	13	13	13	25	25	19	31	41	41	41	6	15	66	29	57	57	57	66	66	27	13	13
99999	43	29	41	41	41	66	66	66	66	30	15	10	10	22	66	66	31	15	66	5	10	12	12	1	0	51	9	9	9	9	39	39	13	15	15	15	48	66	6	66	5	5	5	12	12	12	45	45	45	20	20	20	20	8	8	68	22	26	26	26	66	66	13	13	13	25	25	19	31	41	41	41	6	15	66	29	57	57	57	66	66	27	13	13
99999	15	30	10	10	10	20	20	20	20	22	41	56	56	63	20	20	24	61	20	46	51	59	59	51	51	0	54	54	54	54	22	22	47	44	44	44	3	20	45	20	51	51	52	58	58	58	25	25	25	32	32	32	32	48	48	22	56	66	66	66	20	20	56	56	56	46	46	36	24	10	10	10	52	40	20	26	11	11	11	20	20	25	46	46
99999	45	29	44	44	44	69	69	69	69	36	14	8	8	14	69	69	31	12	69	8	17	11	11	9	9	54	0	1	1	1	40	40	10	13	13	13	51	69	11	69	5	5	4	9	9	9	45	45	45	25	25	25	25	14	14	71	15	18	18	18	69	69	15	15	15	22	22	23	31	44	44	44	4	14	69	29	60	60	60	69	69	31	10	10
99999	45	29	44	44	44	69	69	69	69	36	14	8	8	14	69	69	31	12	69	8	17	11	11	9	9	54	1	0	1	1	40	40	10	13	13	13	51	69	11	69	5	5	4	9	9	9	45	45	45	25	25	25	25	14	14	71	15	18	18	18	69	69	15	15	15	22	22	23	31	44	44	44	4	14	69	29	60	60	60	69	69	31	10	10
99999	45	29	44	44	44	69	69	69	69	36	14	8	8	14	69	69	31	12	69	8	17	11	11	9	9	54	1	1	0	1	40	40	10	13	13	13	51	69	11	69	5	5	4	9	9	9	45	45	45	25	25	25	25	14	14	71	15	18	18	18	69	69	15	15	15	22	22	23	31	44	44	44	4	14	69	29	60	60	60	69	69	31	10	10
99999	45	29	44	44	44	69	69	69	69	36	14	8	8	14	69	69	31	12	69	8	17	11	11	9	9	54	1	1	1	0	40	40	10	13	13	13	51	69	11	69	5	5	4	9	9	9	45	45	45	25	25	25	25	14	14	71	15	18	18	18	69	69	15	15	15	22	22	23	31	44	44	44	4	14	69	29	60	60	60	69	69	31	10	10
99999	8	10	12	12	12	38	38	38	38	26	26	45	45	48	38	38	10	49	38	35	49	47	47	39	39	22	40	40	40	40	0	1	31	28	28	28	19	38	35	38	40	40	40	47	47	47	6	6	6	33	33	33	33	46	46	40	37	49	49	49	38	38	51	51	51	27	27	28	10	12	12	12	41	26	38	12	28	28	28	38	38	14	30	30
99999	8	10	12	12	12	38	38	38	38	26	26	45	45	48	38	38	10	49	38	35	49	47	47	39	39	22	40	40	40	40	1	0	31	28	28	28	19	38	35	38	40	40	40	47	47	47	6	6	6	33	33	33	33	46	46	40	37	49	49	49	38	38	51	51	51	27	27	28	10	12	12	12	41	26	38	12	28	28	28	38	38	14	30	30
99999	36	20	37	37	37	62	62	62	62	33	9	16	16	17	62	62	25	21	62	9	21	19	19	13	13	47	10	10	10	10	31	31	0	6	6	6	44	62	12	62	13	13	13	18	18	18	37	37	37	22	22	22	22	18	18	64	12	20	20	20	62	62	23	23	23	14	14	20	25	36	36	36	12	9	62	21	53	53	53	62	62	26	2	2
99999	33	17	34	34	34	59	59	59	59	27	3	19	19	22	59	59	21	24	59	10	24	22	22	15	15	44	13	13	13	13	28	28	6	0	1	1	41	59	10	59	15	15	15	21	21	21	34	34	34	17	17	17	17	21	21	61	17	25	25	25	59	59	26	26	26	20	20	15	21	33	33	33	15	3	59	17	50	50	50	59	59	21	5	5
99999	33	17	34	34	34	59	59	59	59	27	3	19	19	22	59	59	21	24	59	10	24	22	22	15	15	44	13	13	13	13	28	28	6	1	0	1	41	59	10	59	15	15	15	21	21	21	34	34	34	17	17	17	17	21	21	61	17	25	25	25	59	59	26	26	26	20	20	15	21	33	33	33	15	3	59	17	50	50	50	59	59	21	5	5
99999	33	17	34	34	34	59	59	59	59	27	3	19	19	22	59	59	21	24	59	10	24	22	22	15	15	44	13	13	13	13	28	28	6	1	1	0	41	59	10	59	15	15	15	21	21	21	34	34	34	17	17	17	17	21	21	61	17	25	25	25	59	59	26	26	26	20	20	15	21	33	33	33	15	3	59	17	50	50	50	59	59	21	5	5
99999	12	27	7	7	7	18	18	18	18	25	38	53	53	60	18	18	21	58	18	43	54	56	56	48	48	3	51	51	51	51	19	19	44	41	41	41	0	18	43	18	48	48	49	55	55	55	22	22	22	35	35	35	35	51	51	20	53	63	63	63	18	18	59	59	59	43	43	36	21	7	7	7	49	37	18	23	9	9	9	18	18	22	43	43
99999	30	46	26	26	26	1	1	1	1	37	56	71	71	79	1	1	39	76	1	62	62	74	74	66	66	20	69	69	69	69	38	38	62	59	59	59	18	0	61	1	67	67	67	74	74	74	41	41	41	47	47	47	47	63	63	15	72	82	82	82	1	1	71	71	71	61	61	51	39	26	26	26	67	56	1	41	9	9	9	1	1	41	61	61
99999	39	25	37	37	37	61	61	61	61	25	11	12	12	24	61	61	26	17	61	5	16	15	15	6	6	45	11	11	11	11	35	35	12	10	10	10	43	61	0	61	7	7	8	14	14	14	41	41	41	15	15	15	15	13	13	64	24	28	28	28	61	61	18	18	18	26	26	13	26	36	36	36	8	11	61	25	53	53	53	61	61	23	11	11
99999	30	46	26	26	26	1	1	1	1	37	56	71	71	79	1	1	39	76	1	62	62	74	74	66	66	20	69	69	69	69	38	38	62	59	59	59	18	1	61	0	67	67	67	74	74	74	41	41	41	47	47	47	47	63	63	15	72	82	82	82	1	1	71	71	71	61	61	51	39	26	26	26	67	56	1	41	9	9	9	1	1	41	61	61
99999	44	30	42	42	42	67	67	67	67	33	16	5	5	17	67	67	31	9	67	5	13	7	7	5	5	51	5	5	5	5	40	40	12	15	15	15	48	67	7	67	0	1	1	7	7	7	46	46	46	22	22	22	22	10	10	69	19	21	21	21	67	67	11	11	11	24	24	20	31	41	41	41	1	16	67	30	58	58	58	67	67	28	12	12
99999	44	30	42	42	42	67	67	67	67	33	16	5	5	17	67	67	31	9	67	5	13	7	7	5	5	51	5	5	5	5	40	40	12	15	15	15	48	67	7	67	1	0	1	7	7	7	46	46	46	22	22	22	22	10	10	69	19	21	21	21	67	67	11	11	11	24	24	20	31	41	41	41	1	16	67	30	58	58	58	67	67	28	12	12
99999	44	30	42	42	42	67	67	67	67	33	16	4	4	17	67	67	32	9	67	5	13	7	7	5	5	52	4	4	4	4	40	40	12	15	15	15	49	67	8	67	1	1	0	6	6	6	46	46	46	22	22	22	22	11	11	69	19	21	21	21	67	67	11	11	11	24	24	21	32	41	41	41	1	16	67	30	58	58	58	67	67	28	12	12
99999	50	37	48	48	48	74	74	74	74	39	22	2	2	14	74	74	38	3	74	12	17	2	2	12	12	58	9	9	9	9	47	47	18	21	21	21	55	74	14	74	7	7	6	0	1	1	53	53	53	29	29	29	29	14	14	76	23	18	18	18	74	74	10	10	10	31	31	27	38	48	48	48	6	22	74	37	65	65	65	74	74	35	18	18
99999	50	37	48	48	48	74	74	74	74	39	22	2	2	14	74	74	38	3	74	12	17	2	2	12	12	58	9	9	9	9	47	47	18	21	21	21	55	74	14	74	7	7	6	1	0	1	53	53	53	29	29	29	29	14	14	76	23	18	18	18	74	74	10	10	10	31	31	27	38	48	48	48	6	22	74	37	65	65	65	74	74	35	18	18
99999	50	37	48	48	48	74	74	74	74	39	22	2	2	14	74	74	38	3	74	12	17	2	2	12	12	58	9	9	9	9	47	47	18	21	21	21	55	74	14	74	7	7	6	1	1	0	53	53	53	29	29	29	29	14	14	76	23	18	18	18	74	74	10	10	10	31	31	27	38	48	48	48	6	22	74	37	65	65	65	74	74	35	18	18
99999	14	16	18	18	18	41	41	41	41	32	32	51	51	53	41	41	16	55	41	41	55	53	53	45	45	25	45	45	45	45	6	6	37	34	34	34	22	41	41	41	46	46	46	53	53	53	0	1	1	39	39	39	39	52	52	41	39	52	52	52	41	41	58	58	58	28	28	34	16	18	18	18	47	32	41	17	32	32	32	41	41	20	36	36
99999	14	16	18	18	18	41	41	41	41	32	32	51	51	53	41	41	16	55	41	41	55	53	53	45	45	25	45	45	45	45	6	6	37	34	34	34	22	41	41	41	46	46	46	53	53	53	1	0	1	39	39	39	39	52	52	41	39	52	52	52	41	41	58	58	58	28	28	34	16	18	18	18	47	32	41	17	32	32	32	41	41	20	36	36
99999	14	16	18	18	18	41	41	41	41	32	32	51	51	53	41	41	16	55	41	41	55	53	53	45	45	25	45	45	45	45	6	6	37	34	34	34	22	41	41	41	46	46	46	53	53	53	1	1	0	39	39	39	39	52	52	41	39	52	52	52	41	41	58	58	58	28	28	34	16	18	18	18	47	32	41	17	32	32	32	41	41	20	36	36
99999	33	25	30	30	30	47	47	47	47	11	16	27	27	39	47	47	25	31	47	18	19	29	29	20	20	32	25	25	25	25	33	33	22	17	17	17	35	47	15	47	22	22	22	29	29	29	39	39	39	0	1	1	1	16	16	55	34	42	42	42	47	47	24	24	24	35	35	9	25	30	30	30	23	16	47	24	44	44	44	47	47	22	21	21
99999	33	25	30	30	30	47	47	47	47	11	16	27	27	39	47	47	25	31	47	18	19	29	29	20	20	32	25	25	25	25	33	33	22	17	17	17	35	47	15	47	22	22	22	29	29	29	39	39	39	1	0	1	1	16	16	55	34	42	42	42	47	47	24	24	24	35	35	9	25	30	30	30	23	16	47	24	44	44	44	47	47	22	21	21
99999	33	25	30	30	30	47	47	47	47	11	16	27	27	39	47	47	25	31	47	18	19	29	29	20	20	32	25	25	25	25	33	33	22	17	17	17	35	47	15	47	22	22	22	29	29	29	39	39	39	1	1	0	1	16	16	55	34	42	42	42	47	47	24	24	24	35	35	9	25	30	30	30	23	16	47	24	44	44	44	47	47	22	21	21
99999	33	25	30	30	30	47	47	47	47	11	16	27	27	39	47	47	25	31	47	18	19	29	29	20	20	32	25	25	25	25	33	33	22	17	17	17	35	47	15	47	22	22	22	29	29	29	39	39	39	1	1	1	0	16	16	55	34	42	42	42	47	47	24	24	24	35	35	9	25	30	30	30	23	16	47	24	44	44	44	47	47	22	21	21
99999	49	37	46	46	46	63	63	63	63	26	22	13	13	26	63	63	38	16	63	12	4	13	13	8	8	48	14	14	14	14	47	47	18	21	21	21	51	63	13	63	10	10	11	14	14	14	53	53	53	16	16	16	16	0	1	71	27	31	31	31	63	63	8	8	8	31	31	22	38	46	46	46	11	22	63	37	60	60	60	63	63	35	18	18
99999	49	37	46	46	46	63	63	63	63	26	22	13	13	26	63	63	38	16	63	12	4	13	13	8	8	48	14	14	14	14	47	47	18	21	21	21	51	63	13	63	10	10	11	14	14	14	53	53	53	16	16	16	16	1	0	71	27	31	31	31	63	63	8	8	8	31	31	22	38	46	46	46	11	22	63	37	60	60	60	63	63	35	18	18
99999	32	48	28	28	28	15	15	15	15	45	58	74	74	81	15	15	42	78	15	64	71	76	76	68	68	22	71	71	71	71	40	40	64	61	61	61	20	15	64	15	69	69	69	76	76	76	41	41	41	55	55	55	55	71	71	0	74	84	84	84	15	15	78	78	78	63	63	56	42	28	28	28	69	58	15	44	11	11	11	15	15	43	63	63
99999	44	27	46	46	46	72	72	72	72	44	20	22	22	19	72	72	35	26	72	21	30	25	25	22	22	56	15	15	15	15	37	37	12	17	17	17	53	72	24	72	19	19	19	23	23	23	39	39	39	34	34	34	34	27	27	74	0	16	16	16	72	72	29	29	29	11	11	32	35	46	46	46	18	20	72	30	62	62	62	72	72	35	13	13
99999	56	39	56	56	56	81	81	81	81	52	28	17	17	3	81	81	44	14	81	25	32	17	17	25	25	66	17	17	17	17	49	49	19	25	25	25	63	81	27	81	20	20	20	16	16	16	52	52	52	41	41	41	41	28	28	84	16	0	1	1	81	81	26	26	26	27	27	40	44	56	56	56	19	28	81	40	72	72	72	81	81	45	21	21
99999	56	39	56	56	56	81	81	81	81	52	28	17	17	3	81	81	44	14	81	25	32	17	17	25	25	66	17	17	17	17	49	49	19	25	25	25	63	81	27	81	20	20	20	16	16	16	52	52	52	41	41	41	41	28	28	84	16	1	0	1	81	81	26	26	26	27	27	40	44	56	56	56	19	28	81	40	72	72	72	81	81	45	21	21
99999	56	39	56	56	56	81	81	81	81	52	28	17	17	3	81	81	44	14	81	25	32	17	17	25	25	66	17	17	17	17	49	49	19	25	25	25	63	81	27	81	20	20	20	16	16	16	52	52	52	41	41	41	41	28	28	84	16	1	1	0	81	81	26	26	26	27	27	40	44	56	56	56	19	28	81	40	72	72	72	81	81	45	21	21
99999	30	46	26	26	26	1	1	1	1	37	56	71	71	79	1	1	39	76	1	62	62	74	74	66	66	20	69	69	69	69	38	38	62	59	59	59	18	1	61	1	67	67	67	74	74	74	41	41	41	47	47	47	47	63	63	15	72	82	82	82	0	1	71	71	71	61	61	51	39	26	26	26	67	56	1	41	9	9	9	1	1	41	61	61
99999	30	46	26	26	26	1	1	1	1	37	56	71	71	79	1	1	39	76	1	62	62	74	74	66	66	20	69	69	69	69	38	38	62	59	59	59	18	1	61	1	67	67	67	74	74	74	41	41	41	47	47	47	47	63	63	15	72	82	82	82	1	0	71	71	71	61	61	51	39	26	26	26	67	56	1	41	9	9	9	1	1	41	61	61
99999	55	41	53	53	53	71	71	71	71	34	27	9	9	23	71	71	43	12	71	17	11	10	10	13	13	56	15	15	15	15	52	52	23	26	26	26	59	71	18	71	11	11	11	10	10	10	58	58	58	24	24	24	24	8	8	78	29	27	27	27	71	71	0	1	1	36	36	28	43	53	53	53	11	27	71	42	67	67	67	71	71	39	23	23
99999	55	41	53	53	53	71	71	71	71	34	27	9	9	23	71	71	43	12	71	17	11	10	10	13	13	56	15	15	15	15	52	52	23	26	26	26	59	71	18	71	11	11	11	10	10	10	58	58	58	24	24	24	24	8	8	78	29	27	27	27	71	71	1	0	1	36	36	28	43	53	53	53	11	27	71	42	67	67	67	71	71	39	23	23
99999	55	41	53	53	53	71	71	71	71	34	27	9	9	23	71	71	43	12	71	17	11	10	10	13	13	56	15	15	15	15	52	52	23	26	26	26	59	71	18	71	11	11	11	10	10	10	58	58	58	24	24	24	24	8	8	78	29	27	27	27	71	71	1	1	0	36	36	28	43	53	53	53	11	27	71	42	67	67	67	71	71	39	23	23
99999	34	16	36	36	36	61	61	61	61	34	23	28	28	29	61	61	24	33	61	23	33	32	32	25	25	46	22	22	22	22	27	27	14	20	20	20	43	61	26	61	25	25	25	31	31	31	28	28	28	35	35	35	35	31	31	63	11	27	27	27	61	61	36	36	36	0	1	28	24	35	35	35	25	23	61	20	52	52	52	61	61	25	16	16
99999	34	16	36	36	36	61	61	61	61	34	23	28	28	29	61	61	24	33	61	23	33	32	32	25	25	46	22	22	22	22	27	27	14	20	20	20	43	61	26	61	25	25	25	31	31	31	28	28	28	35	35	35	35	31	31	63	11	27	27	27	61	61	36	36	36	1	0	28	24	35	35	35	25	23	61	20	52	52	52	61	61	25	16	16
99999	31	18	29	29	29	51	51	51	51	14	11	25	25	37	51	51	19	30	51	16	24	28	28	19	19	36	23	23	23	23	28	28	20	15	15	15	36	51	13	51	20	20	21	27	27	27	34	34	34	9	9	9	9	22	22	56	32	40	40	40	51	51	28	28	28	28	28	0	19	29	29	29	21	12	51	18	45	45	45	51	51	16	19	19
99999	14	9	14	14	14	39	39	39	39	19	18	36	36	42	39	39	1	41	39	26	40	39	39	31	31	24	31	31	31	31	10	10	25	21	21	21	21	39	26	39	31	31	32	38	38	38	16	16	16	25	25	25	25	38	38	42	35	45	45	45	39	39	43	43	43	24	24	19	0	14	14	14	32	18	39	5	30	30	30	39	39	6	24	24
99999	5	20	1	1	1	26	26	26	26	22	30	46	46	53	26	26	14	50	26	36	48	48	48	41	41	10	44	44	44	44	12	12	36	33	33	33	7	26	36	26	41	41	41	48	48	48	18	18	18	30	30	30	30	46	46	28	46	56	56	56	26	26	53	53	53	35	35	29	14	0	1	1	42	30	26	16	17	17	17	26	26	15	35	35
99999	5	20	1	1	1	26	26	26	26	22	30	46	46	53	26	26	14	50	26	36	48	48	48	41	41	10	44	44	44	44	12	12	36	33	33	33	7	26	36	26	41	41	41	48	48	48	18	18	18	30	30	30	30	46	46	28	46	56	56	56	26	26	53	53	53	35	35	29	14	1	0	1	42	30	26	16	17	17	17	26	26	15	35	35
99999	5	20	1	1	1	26	26	26	26	22	30	46	46	53	26	26	14	50	26	36	48	48	48	41	41	10	44	44	44	44	12	12	36	33	33	33	7	26	36	26	41	41	41	48	48	48	18	18	18	30	30	30	30	46	46	28	46	56	56	56	26	26	53	53	53	35	35	29	14	1	1	0	42	30	26	16	17	17	17	26	26	15	35	35
99999	44	30	42	42	42	67	67	67	67	33	16	4	4	17	67	67	32	9	67	6	14	7	7	6	6	52	4	4	4	4	41	41	12	15	15	15	49	67	8	67	1	1	1	6	6	6	47	47	47	23	23	23	23	11	11	69	18	21	21	21	67	67	11	11	11	25	25	21	32	42	42	42	0	16	67	31	58	58	58	67	67	29	12	12
99999	31	16	31	31	31	56	56	56	56	25	1	20	20	26	56	56	18	25	56	11	25	23	23	15	15	40	14	14	14	14	26	26	9	3	3	3	37	56	11	56	16	16	16	22	22	22	32	32	32	16	16	16	16	22	22	58	20	29	29	29	56	56	27	27	27	23	23	12	18	30	30	30	16	0	56	16	47	47	47	56	56	17	8	8
99999	30	46	26	26	26	1	1	1	1	37	56	71	71	79	1	1	39	76	1	62	62	74	74	66	66	20	69	69	69	69	38	38	62	59	59	59	18	1	61	1	67	67	67	74	74	74	41	41	41	47	47	47	47	63	63	15	72	82	82	82	1	1	71	71	71	61	61	51	39	26	26	26	67	56	0	41	9	9	9	1	1	41	61	61
99999	16	4	16	16	16	41	41	41	41	18	16	35	35	37	41	41	5	39	41	25	39	37	37	29	29	26	29	29	29	29	12	12	21	17	17	17	23	41	25	41	30	30	30	37	37	37	17	17	17	24	24	24	24	36	36	44	30	40	40	40	41	41	41	41	41	20	20	18	5	16	16	16	31	16	41	0	32	32	32	41	41	9	20	20
99999	21	37	17	17	17	9	9	9	9	33	47	62	62	70	9	9	30	67	9	53	61	65	65	57	57	11	60	60	60	60	28	28	53	50	50	50	9	9	53	9	58	58	58	65	65	65	32	32	32	44	44	44	44	60	60	11	62	73	73	73	9	9	67	67	67	52	52	45	30	17	17	17	58	47	9	32	0	1	1	9	9	32	52	52
99999	21	37	17	17	17	9	9	9	9	33	47	62	62	70	9	9	30	67	9	53	61	65	65	57	57	11	60	60	60	60	28	28	53	50	50	50	9	9	53	9	58	58	58	65	65	65	32	32	32	44	44	44	44	60	60	11	62	73	73	73	9	9	67	67	67	52	52	45	30	17	17	17	58	47	9	32	1	0	1	9	9	32	52	52
99999	21	37	17	17	17	9	9	9	9	33	47	62	62	70	9	9	30	67	9	53	61	65	65	57	57	11	60	60	60	60	28	28	53	50	50	50	9	9	53	9	58	58	58	65	65	65	32	32	32	44	44	44	44	60	60	11	62	73	73	73	9	9	67	67	67	52	52	45	30	17	17	17	58	47	9	32	1	1	0	9	9	32	52	52
99999	30	46	26	26	26	1	1	1	1	37	56	71	71	79	1	1	39	76	1	62	62	74	74	66	66	20	69	69	69	69	38	38	62	59	59	59	18	1	61	1	67	67	67	74	74	74	41	41	41	47	47	47	47	63	63	15	72	82	82	82	1	1	71	71	71	61	61	51	39	26	26	26	67	56	1	41	9	9	9	0	1	41	61	61
