Iter	OF	   WalkingTime 	  driverCost   HHCcost   travelTime  	waitingTime
	78,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	79,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	80,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	81,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	82,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	83,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	84,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	85,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	86,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	87,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	88,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	89,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	90,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	91,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	92,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	93,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	94,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	95,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	96,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	97,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	98,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	99,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	100,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	101,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	102,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	103,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	104,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	105,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	106,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	107,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	108,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	109,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	110,00	1900,00	65,00	1239,00	1353,00	806,00	547,00
	111,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	112,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	113,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	114,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	115,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	116,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	117,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	118,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	119,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	120,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	121,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	122,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	123,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	124,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	125,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	126,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	127,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	128,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	129,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	130,00	1827,00	0,00	1490,00	1351,00	875,00	476,00
	131,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	132,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	133,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	134,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	135,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	136,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	137,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	138,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	139,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	140,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	141,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	142,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	143,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	144,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	145,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	146,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	147,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	148,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
	149,00	1673,00	57,00	1292,00	1175,00	677,00	498,00
